movie_id,primary_title,start_year,runtime_minutes
tt0208988,Get Carter,2000,102
tt0208990,The Son's Room,2001,99
tt0208993,Downtown 81,2000,72
tt0209020,Dying on the Edge,2001,85
tt0209037,Everybody's Famous!,2000,97
tt0209077,Ken Park,2002,93
tt0209109,Fourplay,2001,87
tt0209144,Memento,2000,113
tt0209163,The Mummy Returns,2001,130
tt0209180,Sky Hook,2000,95
tt0209253,The Private Public,2001,90
tt0209279,Return to the Secret Garden,2000,90
tt0209322,Skipped Parts,2000,100
tt0209475,The Wedding Planner,2001,103
tt0209486,Wish You Were Dead,2001,100
tt0209941,The Good Bastard,2001,130
tt0209958,The Cell,2000,107
tt0210065,Gangster No. 1,2000,103
tt0210070,Ginger Snaps,2000,108
tt0210075,Girlfight,2000,110
tt0210094,Happy Campers,2001,94
tt0210149,Lakeboat,2000,98
tt0210223,Legend of the Phantom Rider,2002,100
tt0210299,Songcatcher,2000,109
tt0210357,Taliesin Jones,2000,93
tt0210358,Things You Can Tell Just by Looking at Her,2000,109
tt0210362,Tomorrow by Midnight,2001,89
tt0210382,The Weight of Water,2000,114
tt0210470,50 Feet of String,2011,53
tt0210567,Beautiful,2000,112
tt0210584,Bootmen,2000,95
tt0210616,Center Stage,2000,115
tt0210756,In the Weeds,2000,91
tt0210776,Johnny Famous,2000,80
tt0210816,Looking for Jimmy,2002,90
tt0210930,Who Are You?,2001,112
tt0210945,Remember the Titans,2000,113
tt0210952,Ritual,2000,78
tt0210953,Road Dogz,2002,91
tt0211181,102 Dalmatians,2000,100
tt0211279,Runners,2001,90
tt0211296,Chasing the Dragon,2000,120
tt0211309,Il cielo cade,2000,102
tt0211387,Water Drops on Burning Rocks,2000,82
tt0211423,House of the Generals,2003,111
tt0211443,Jason X,2001,92
tt0211465,Knockaround Guys,2001,92
tt0211492,The Luzhin Defence,2000,109
tt0211661,Terror Tract,2000,96
tt0211718,Vengo,2000,90
tt0211915,Amélie,2001,122
tt0211919,Angst,2000,86
tt0211933,Awake,2007,84
tt0211938,Bait,2000,119
tt0211941,Beat,2000,93
tt0211946,Berlin Calling,2008,109
tt0212048,Cause of Death,2001,95
tt0212059,Clean and Narrow,2000,82
tt0212132,The Tracker,2002,90
tt0212215,A Place Nearby,2000,100
tt0212271,Lip Service,2001,95
tt0212292,Kwik Stop,2001,110
tt0212294,Lady in the Box,2001,105
tt0212298,Last Ball,2001,96
tt0212338,Meet the Parents,2000,108
tt0212346,Miss Congeniality,2000,109
tt0212360,Moving August,2002,96
tt0212380,Blow Dry,2001,90
tt0212495,La segunda noche,2001,105
tt0212604,Tully,2000,102
tt0212667,An Intimate Friendship,2000,81
tt0212712,2046,2004,129
tt0212719,75 Degrees in July,2000,100
tt0212720,A.I. Artificial Intelligence,2001,146
tt0212742,After Alice,2000,100
tt0212815,Big Eden,2000,118
tt0212826,Bread and Roses,2000,110
tt0212827,Bride of the Wind,2001,99
tt0212830,Bruiser,2000,99
tt0212867,Soulkeeper,2001,105
tt0212873,Cicadas,2000,90
tt0212879,Citizen Toxie: The Toxic Avenger IV,2000,109
tt0212881,Last Stand,2000,94
tt0212910,Delivering Milo,2001,94
tt0212974,Groove,2000,86
tt0212985,Hannibal,2001,131
tt0213113,The Resurrection Game,2001,91
tt0213127,Obstacles,2000,75
tt0213149,Pearl Harbor,2001,183
tt0213203,Rugrats in Paris,2000,78
tt0213205,Rustin,2001,101
tt0213231,Seducing Maarya,2000,107
tt0213266,The Streetsweeper,2002,105
tt0213446,The Amati Girls,2000,91
tt0213561,Christie Malry's Own Double-Entry,2000,89
tt0213642,Fall: The Price of Silence,2001,97
tt0213690,Ground Zero,2000,92
tt0213790,The Ladies Man,2000,84
tt0213802,Legion of the Dead,2001,89
tt0213847,Malena,2000,108
tt0213890,Mohabbatein,2000,216
tt0213985,Partition,2007,116
tt0214032,The Rage Within,2001,98
tt0214106,Sensual Friends,2001,93
tt0214140,Skeleton Woman,2000,80
tt0214277,Very Mean Men,2000,93
tt0214388,100 Girls,2000,94
tt0214520,Ties and Ropes,2001,85
tt0214529,Belphegor: Phantom of the Louvre,2001,97
tt0214548,Bored Silly,2000,81
tt0214619,Dead Dog,2001,90
tt0214638,Doomsdayer,2000,93
tt0214646,Dropping Out,2000,109
tt0214723,The Penny Promise,2001,91
tt0214728,2000 AD,2000,109
tt0214757,Held for Ransom,2000,88
tt0214871,The Last Patrol,2000,95
tt0214878,The Libertine,2000,100
tt0215129,Road Trip,2000,93
tt0215135,Route 666,2001,86
tt0215139,Russian Doll,2001,90
tt0215223,Freeway Rhapsody,2000,90
tt0215232,Table One,2000,90
tt0215458,Just the Beginning,2000,95
tt0215516,Nobody's Baby,2001,110
tt0215519,Anna's Summer,2001,107
tt0215545,Bamboozled,2000,135
tt0215679,Cowboys and Angels,2000,97
tt0215681,Crazy,2000,97
tt0215719,Dinner and a Movie,2001,85
tt0215727,Downward Angel,2001,97
tt0215750,Enemy at the Gates,2001,131
tt0215841,Hijack Stories,2000,90
tt0215941,Love Her Madly,2000,92
tt0216105,Postmark Paradise,2000,92
tt0216196,Angel of Death,2001,91
tt0216216,The 6th Day,2000,123
tt0216250,Surviving Paradise,2000,90
tt0216256,Xscape,2000,135
tt0216279,Wild About Harry,2000,91
tt0216290,To Protect and Serve,2001,91
tt0216417,The Wog Boy,2000,92
tt0216522,Second Life,2000,100
tt0216578,Murderous Maids,2000,94
tt0216584,Bob the Butler,2005,90
tt0216587,Bellyful,2000,105
tt0216605,The Captive,2000,118
tt0216620,Christina's House,2000,97
tt0216625,Code Unknown,2000,118
tt0216651,Vampire Hunter D: Bloodlust,2000,103
tt0216669,The Day the Ponies Come Back,2000,104
tt0216689,Les Destinées,2000,180
tt0216746,Bad Girls from Valley High,2005,84
tt0216772,Turn It Up,2000,86
tt0216787,The Taste of Others,2000,112
tt0216799,Harrison's Flowers,2000,130
tt0216800,With a Friend Like Harry...,2000,117
tt0216837,"It's Alright Ma, I'm Only Trying",2000,87
tt0216841,Jet Set,2000,106
tt0216890,Amazon,2000,88
tt0216930,My 5 Wives,2000,100
tt0216949,Nothing But the Truth,2000,85
tt0216982,Prison Song,2001,94
tt0216990,Leaving No Trace,2000,109
tt0217019,Sade,2000,100
tt0217031,Second to Die,2002,89
tt0217086,Devil in the Flesh 2,2000,92
tt0217107,Trois,2000,93
tt0217119,A Matter of Taste,2000,90
tt0217135,Vortex,2001,63
tt0217287,Boricua's Bond,2000,105
tt0217319,Chasing Holden,2003,104
tt0217331,The Convent,2000,79
tt0217355,Dancing at the Blue Iguana,2000,123
tt0217505,Gangs of New York,2002,167
tt0217570,Inbetweeners,2001,91
tt0217621,The List,2000,93
tt0217630,Loser,2000,98
tt0217654,Militia,2000,89
tt0217664,Morning,2001,89
tt0217686,The New Women,2001,89
tt0217756,Ready to Rumble,2000,107
tt0217758,Red Letters,2000,103
tt0217780,Sandy Hook Lingerie Party Massacre,2000,88
tt0217787,Searching for Paradise,2002,88
tt0217788,Secret Society,2000,98
tt0217802,Silver Man,2003,98
tt0217824,Goodbye Charlie Bright,2001,87
tt0217869,Unbreakable,2000,106
tt0217978,'R Xmas,2001,85
tt0217979,Ablaze,2001,97
tt0218000,Another Life,2001,101
tt0218032,The Beatnicks,2001,98
tt0218053,Black Friday,2001,95
tt0218067,The Calling,2000,89
tt0218080,Agent Red,2000,95
tt0218107,Circuit,2001,130
tt0218112,American Women,2000,93
tt0218126,Critical Mass,2001,95
tt0218138,Dead Babies,2000,101
tt0218140,Death and Taxis,2007,89
tt0218141,Deeply,2000,101
tt0218182,An Everlasting Piece,2000,103
tt0218298,Get Your Stuff,2000,93
tt0218323,Hard Luck,2001,84
tt0218378,The Claim,2000,120
tt0218379,Kippur,2000,117
tt0218390,The Last Place on Earth,2002,88
tt0218426,Marine Life,2000,95
tt0218475,Now Chinatown,2000,112
tt0218533,Pukar,2000,176
tt0218561,Ropewalk,2000,90
tt0218581,Scarlet Diva,2000,91
tt0218616,Some Voices,2000,101
tt0218619,Soul Survivors,2001,84
tt0218625,The St. Francisville Experiment,2000,79
tt0218641,Submerged,2000,95
tt0218727,A Woman's a Helluva Thing,2001,89
tt0218741,Just Run!,2000,90
tt0218800,Two Thousand and None,2000,94
tt0218817,Antitrust,2001,108
tt0218839,Best in Show,2000,90
tt0218864,Buying the Cow,2002,88
tt0218922,Original Sin,2001,116
tt0218967,The Family Man,2000,125
tt0218978,Forbidden Highway,2001,104
tt0219171,Ripley Under Ground,2005,101
tt0219210,The Night Larry Kramer Kissed Me,2000,81
tt0219214,Novye Bremenskiye,2000,56
tt0219223,The Detour,2000,98
tt0219272,Redemption of the Ghost,2002,111
tt0219288,Loners,2000,103
tt0219327,Strictly Sinatra,2001,97
tt0219333,Suspicious River,2000,92
tt0219336,Scandal: 15 Minutes of Fame,2001,92
tt0219338,Tattoo Bar,2000,90
tt0219374,Unconditional Love,2002,124
tt0219400,Waking Up in Reno,2002,91
tt0219408,The Whole Shebang,2001,97
tt0219469,Above Suspicion,2000,92
tt0219519,Beyond Suspicion,2000,109
tt0219636,Dancing in September,2000,107
tt0219640,Daybreak,2000,94
tt0219643,Desi's Looking for a New Girl,2000,68
tt0219653,Dracula 2000,2000,99
tt0219687,Flossin,2001,78
tt0219699,The Gift,2000,112
tt0219756,Heartbreak Hospital,2002,91
tt0219822,Human Nature,2001,96
tt0219854,The Kid,2000,104
tt0219952,Lucky Numbers,2000,105
tt0219957,On the Borderline,2001,93
tt0219965,Bandits,2001,123
tt0220005,Reunion,2001,94
tt0220034,Seven and a Match,2001,99
tt0220099,The Tigger Movie,2000,77
tt0220100,Timecode,2000,97
tt0220122,Two Degrees,2001,119
tt0220157,When Brendan Met Trudy,2000,95
tt0220322,B Movie,2004,74
tt0220331,Besotted,2001,92
tt0220332,Beyond the Ocean,2000,89
tt0220343,Briar Patch,2002,103
tt0220371,Duplicity,2004,90
tt0220399,Drop Back Ten,2000,93
tt0220506,Halloween: Resurrection,2002,90
tt0220514,"Hey, Happy!",2001,75
tt0220580,Intacto,2001,108
tt0220605,The Krone Experiment,2005,108
tt0220607,Last Seen,2002,77
tt0220627,Maelstrom,2000,87
tt0220631,El mar,2000,107
tt0220651,To Die (or Not),2000,89
tt0220652,The Most Fertile Man in Ireland,2000,96
tt0220827,Sleepless,2001,117
tt0220864,Perfect Lover,2001,92
tt0221013,Séraphin: Heart of Stone,2002,110
tt0221027,Blow,2001,124
tt0221069,Chasing Sleep,2000,104
tt0221073,Chopper,2000,94
tt0221074,Christmas in the Clouds,2001,96
tt0221197,G-Men from Hell,2000,98
tt0221218,The Glass House,2001,106
tt0221297,Frozen with Fear,2001,96
tt0221431,The Newcomers,2000,90
tt0221463,Our Burden Is Light,2000,89
tt0221559,On the Edge,2001,85
tt0221563,Sorted,2000,102
tt0221637,The Third Society,2002,84
tt0221799,An American Rhapsody,2001,106
tt0221823,Bel Air,2000,110
tt0221837,Borderline Normal,2001,85
tt0221838,Borstal Boy,2000,91
tt0221885,Contaminated Man,2000,100
tt0221889,Beautiful Creatures,2000,86
tt0221928,Seven Days to Live,2000,96
tt0221982,Gaja Gamini,2000,122
tt0222012,Hey Ram,2000,186
tt0222020,Mach 2,2000,94
tt0222023,Long Sleepless Nights,2000,50
tt0222024,Hum Tumhare Hain Sanam,2002,174
tt0222150,The Waiting List,2000,105
tt0222167,Lucky 13,2005,95
tt0222270,Phir Bhi Dil Hai Hindustani,2000,160
tt0222293,Possible Worlds,2000,93
tt0222375,"Sleep Easy, Hutch Rimes",2000,99
tt0222666,24 Hours in London,2000,90
tt0222705,All Over Again,2001,99
tt0222710,Alvarez & Cruz,2003,88
tt0222717,Sex Files: Ancient Desires,2000,86
tt0222719,Andromina: The Pleasure Planet,2000,88
tt0222790,Raspberry & Lavender,2004,95
tt0222812,Beyond Re-Animator,2003,96
tt0222849,Breathing Hard,2001,93
tt0222850,The Broken Hearts Club: A Romantic Comedy,2000,94
tt0222851,Brother,2000,114
tt0222989,Chittagong: The Last Stopover,2000,82
tt0223268,Faust,2000,101
tt0223284,Final Payback,2001,92
tt0223593,Juvenile,2000,100
tt0223744,Secret Girlfriend Club,2000,73
tt0223828,Off the Lip,2004,87
tt0223832,The Old Man Who Read Love Stories,2001,115
tt0223856,The Opponent,2000,90
tt0223889,Passion's Obsession,2000,78
tt0223897,Pay It Forward,2000,123
tt0223911,Sex Files: Creating the Perfect Man,2000,83
tt0223954,The Prime Gig,2000,98
tt0224025,Wild Roomies,2004,88
tt0224050,Saltwater,2000,97
tt0224084,Scandal: Sex@students.edu,2001,82
tt0224086,Sex Files: Sexual Matrix,2000,80
tt0224394,The Widower,2000,78
tt0224451,21,2000,105
tt0224578,The Vertical Ray of the Sun,2000,112
tt0224626,Dark Asylum,2001,83
tt0224755,Chilean Gothic,2000,45
tt0225071,Angel Eyes,2001,102
tt0225196,Blue Moon,2000,89
tt0225518,The Discontents,2004,90
tt0225828,G.O.D.,2001,91
tt0225865,Hooded Angels,2002,96
tt0226057,In Search of a Woman,2004,96
tt0226094,Love Come Down,2000,99
tt0226198,The Mechanics of Women,2000,94
tt0226225,North Beach,2000,78
tt0226238,What Your Eyes Don't See,2000,90
tt0226351,Pixie Panic,2000,85
tt0226430,Shadow Hours,2000,95
tt0226488,Still Doing the Safety Dance,2000,77
tt0226498,A Sudden Loss of Gravity,2000,90
tt0226591,Via Dolorosa,2000,99
tt0226708,Marry Me,2000,90
tt0226851,Slipdream,2005,85
tt0226935,Chelsea Walls,2001,109
tt0227005,Made,2001,95
tt0227189,Cl.One,2005,112
tt0227194,One 2 Ka 4,2001,169
tt0227200,Operation Delta Force 5: Random Fire,2000,91
tt0227224,Un paraíso bajo las estrellas,2000,90
tt0227277,Burnt Money,2000,125
tt0227445,The Score,2001,124
tt0227458,The Secret,2000,107
tt0227538,Spy Kids,2001,88
tt0227671,Tortilla Heaven,2007,98
tt0227984,Formula 51,2001,93
tt0228004,We All Fall Down,2000,92
tt0228054,Bear with Me,2000,96
tt0228121,Catacombs,2000,89
tt0228180,Dangerous Attraction,2000,94
tt0228214,Dexter Dickie,2000,88
tt0228242,The Adventures of Felix,2000,95
tt0228277,Everything Put Together,2000,87
tt0228301,Finding Home,2003,124
tt0228333,Ghosts of Mars,2001,98
tt0228389,Hitchghost.com,2000,81
tt0228488,Kiss Kiss Bang Bang,2001,101
tt0228525,A Little Bit of Lipstick,2000,90
tt0228536,Lovely Rita,2001,79
tt0228687,Greedy Guts,2000,132
tt0228690,Outlaw Prophet,2001,90
tt0228720,Ping!,2000,93
tt0228750,Proof of Life,2000,135
tt0228786,The Crimson Rivers,2000,106
tt0228871,Sleepwalker,2000,95
tt0228878,Social Misfits,2001,115
tt0228889,Spin Cycle,2000,88
tt0228891,The Spreading Ground,2000,100
tt0228906,Striptease Baby Dolls from Cleveland Meet the Unkillables,2005,80
tt0228977,Two Coyotes,2001,83
tt0228982,Ultraman Tiga: The Final Odyssey,2000,85
tt0228992,An Outgoing Woman,2000,118
tt0229002,Green Dragon,2001,115
tt0229003,New Port South,2001,95
tt0229021,Viva Las Nowhere,2001,97
tt0229211,America So Beautiful,2001,91
tt0229226,Girlfriends,2000,96
tt0229260,Book of Shadows: Blair Witch 2,2000,90
tt0229340,Dinner Rush,2000,99
tt0229362,Tha Eastsidaz,2000,81
tt0229567,McAllister Affair: The Gathering,2002,70
tt0229664,Princes and Princesses,2000,70
tt0229752,Straight Right,2000,81
tt0229792,True Vinyl,2004,89
tt0229942,7-Teen Sips,2000,90
tt0230011,Atlantis: The Lost Empire,2001,95
tt0230025,Bartleby,2001,83
tt0230030,Bedazzled,2000,93
tt0230056,The Bunk Witch Project,2000,70
tt0230169,Ed Gein,2000,89
tt0230183,Eeny Meeny,2000,104
tt0230189,Entre la tarde y la noche,2000,105
tt0230212,The Final Journey,2010,120
tt0230252,Better Housekeeping,2000,90
tt0230308,Hoover,2000,93
tt0230350,Jacks or Better,2000,80
tt0230540,Pale Blue Moon,2002,86
tt0230600,The Others,2001,101
tt0230631,A Perfect Son,2000,89
tt0230753,To Matthieu,2000,108
tt0230783,Signs & Wonders,2000,105
tt0230838,Sweet November,2001,119
tt0231001,The Zookeeper,2001,108
tt0231138,Ancient Evil: Scream of the Mummy,2000,86
tt0231153,The Announcement,2000,90
tt0231402,Crocodile Dundee in Los Angeles,2001,95
tt0231448,Deuces Wild,2002,96
tt0231496,Drive In,2000,77
tt0231615,Beware of Greeks... Bearing Guns,2000,82
tt0231775,Down to Earth,2001,87
tt0231781,If Tomorrow Comes,2000,92
tt0231956,The Last Man,2000,95
tt0231971,Restless,2000,111
tt0232015,Lying in Wait,2001,91
tt0232079,Mela,2000,172
tt0232083,Nightcap,2000,101
tt0232098,Battle Queen 2020,2001,95
tt0232231,Ophelia Learns to Swim,2001,88
tt0232465,The Watermill Princess 2,2000,110
tt0232500,The Fast and the Furious,2001,106
tt0232537,Road Kings,2003,90
tt0232657,Sleepy Hollow High,2000,90
tt0232957,Vice,2000,87
tt0233142,3000 Miles to Graceland,2001,125
tt0233289,The Bare Wench Project,2000,76
tt0233402,The Cactus Kid,2000,92
tt0233469,Collateral Damage,2002,108
tt0233481,Cookers,2001,96
tt0233559,Devious Beings,2002,97
tt0233569,Diary of Lust,2000,84
tt0233600,Tokyo Raiders,2000,118
tt0233651,Angels of the Universe,2000,100
tt0233656,Epicenter,2000,102
tt0233699,Lisa Picard Is Famous,2000,90
tt0233764,Future Murder,2000,92
tt0233841,Baran,2001,94
tt0233910,Isola: Multiple Personality Girl,2000,94
tt0233911,Ice Men,2004,108
tt0233954,It Was an Accident,2000,96
tt0234000,Kaho Naa... Pyaar Hai,2000,172
tt0234058,Thomas and the Falcon King,2000,96
tt0234084,Last Mountain,2005,97
tt0234137,Love & Sex,2000,82
tt0234215,The Matrix Reloaded,2003,138
tt0234288,Divided We Fall,2000,120
tt0234354,Novocaine,2001,95
tt0234393,One of the Hollywood Ten,2000,109
tt0234407,Our Song,2000,95
tt0234499,Portugál,2000,93
tt0234570,Rat,2000,89
tt0234652,Sanctimony,2000,87
tt0234663,Workers for the Good Lord,2000,107
tt0234750,Small Time Obsession,2000,119
tt0234797,The Cross,2002,90
tt0234805,The Legend of Rita,2000,103
tt0234811,"Stop It, You're Killing Me",2000,90
tt0234829,Summer Catch,2001,104
tt0234837,Suzhou River,2000,83
tt0234853,The Tao of Steve,2000,87
tt0235048,Wicked Spring,2002,102
tt0235079,The Island Tales,2000,103
tt0235219,Till Proven Innocent,2004,95
tt0235252,Calling Bobcat,2000,91
tt0235280,Cheerleader Ninjas,2002,91
tt0235333,Dead in the Water,2002,90
tt0235353,The Doorway,2000,91
tt0235412,Gaudi Afternoon,2001,97
tt0235497,Jolly Roger,2001,95
tt0235547,Little Heroes 2,2000,90
tt0235553,Love and a Bullet,2002,85
tt0235606,Love Bites,2001,95
tt0235618,The Nine Lives of Tomas Katz,2000,87
tt0235679,Pokémon 3 the Movie: Spell of the Unown,2000,93
tt0235712,Ring 0: Birthday,2000,99
tt0235737,The Salton Sea,2002,103
tt0235807,Stolen Tangos,2001,95
tt0235877,West Coast,2000,90
tt0235953,Old No. 587: The Great Train Robbery,2000,80
tt0235970,Alone and Restless,2004,80
tt0235982,Mother! The Mosquitoes,2000,80
tt0236019,Better Than Sex,2000,95
tt0236026,Blind Heat,2001,95
tt0236027,Flickering Lights,2000,109
tt0236034,Born Romantic,2000,96
tt0236126,A Crack in the Floor,2001,90
tt0236157,Disco Pigs,2001,93
tt0236167,I Went To,2000,111
tt0236172,Dr. Benny,2003,90
tt0236189,Em & Me,2004,94
tt0236261,The Gold Cup,2000,92
tt0236348,Josie and the Pussycats,2001,98
tt0236432,Limousine Drive,2000,93
tt0236474,Margarita Happy Hour,2001,98
tt0236493,The Mexican,2001,123
tt0236502,Mirror Mirror 4: Reflections,2000,86
tt0236551,On the Q.T.,2001,90
tt0236600,Green Stones,2001,98
tt0236640,Prozac Nation,2001,95
tt0236784,The Tailor of Panama,2001,109
tt0236832,Vampire Night,2000,76
tt0237121,Counting Days,2000,95
tt0237152,The Deserter,2003,75
tt0237199,Echos of Enlightenment,2001,86
tt0237289,Count Axel,2001,86
tt0237295,Hall of Mirrors,2001,106
tt0237320,Hunger,2001,82
tt0237534,Brotherhood of the Wolf,2001,142
tt0237539,Bread and Tulips,2000,114
tt0237572,The Pledge,2001,124
tt0237680,Sacred Flesh,2000,75
tt0237687,Sakura Wars: The Movie,2001,80
tt0237706,The Sculptress,2000,101
tt0237865,Twilight: Los Angeles,2000,76
tt0237994,"February 15, 1839",2001,120
tt0238112,Captain Corelli's Mandolin,2001,131
tt0238119,Boys Don't Cry,2000,90
tt0238121,A Christmas Tree and a Wedding,2000,90
tt0238137,Tangled,2001,86
tt0238205,The $cheme,2003,91
tt0238247,God's Army,2000,108
tt0238251,Gossip,2000,134
tt0238274,Hollywood Sins,2000,108
tt0238276,Home the Horror Story,2000,86
tt0238295,To the Extreme,2000,110
tt0238321,Ivans xtc.,2000,93
tt0238373,The Last Late Night,2000,94
tt0238380,Equilibrium,2002,107
tt0238463,Timequest,2000,92
tt0238474,Once and Future Queen,2000,76
tt0238546,Queen of the Damned,2002,101
tt0238552,Replicant,2001,100
tt0238588,Shadow Magic,2000,116
tt0238627,Attraction,2000,95
tt0238649,The Secret of Family Treasures,2000,92
tt0238660,There's Only One Jimmy Grimble,2000,106
tt0238743,You Are Here*,2000,92
tt0238883,Brat 2,2000,122
tt0238891,One Hundred Steps,2000,114
tt0238924,The Dangerous Lives of Altar Boys,2002,104
tt0238936,Devdas,2002,185
tt0238948,Double Take,2001,88
tt0238960,Rutenberg,2003,90
tt0238992,Fortunes,2005,91
tt0238994,Eisenstein,2000,99
tt0239004,Ghostlight,2003,80
tt0239020,The Cave,2001,90
tt0239060,I Love You Too,2001,99
tt0239102,Wild Flowers,2000,81
tt0239224,Made in France,2001,90
tt0239234,The Lady and the Duke,2001,129
tt0239238,April Is My Religion,2001,109
tt0239267,"Bob, Verushka & the Pursuit of Happiness",2000,80
tt0239381,O Fantasma,2000,87
tt0239388,Poetical Refugee,2000,130
tt0239395,Cats & Dogs,2001,87
tt0239406,Flashback,2000,95
tt0239431,The Girl Who Picks Flowers and the Girl Who Kills Insects,2000,236
tt0239450,Ants in the Pants,2000,95
tt0239467,The Hollywood Sign,2001,90
tt0239509,Julie Johnson,2001,93
tt0239522,Keep Breathing,2000,95
tt0239570,All About You,2001,100
tt0239670,Mortal Transfer,2001,122
tt0239792,Peaches,2000,84
tt0239948,Saving Silverman,2001,90
tt0239949,Say It Isn't So,2001,95
tt0239955,I Know Who You Are,2000,100
tt0239986,Sidewalks of New York,2001,108
tt0240122,Tosca,2001,126
tt0240149,The Girl from Paris,2001,103
